id_venda,id_produto,data_venda,qtd,valor_venda_reais,custo_usd,taxa_cambio,custo_reais,lucro_prejuizo,prejuizo
5659,81,2023-12-16,2,244297.0,23345.09,5.0,116725.45,127571.55,0.0
5660,28,2023-09-28,4,54182.3,2723.39,5.0,13616.949999999999,40565.350000000006,0.0
5661,38,2024-02-27,5,132306.0,5439.42,5.0,27197.1,105108.9,0.0
5662,74,2024-10-30,12,986767.85,17160.36,5.0,85801.8,900966.0499999999,0.0
5663,18,2024-04-21,3,79717.0,5265.1,5.0,26325.5,53391.5,0.0
5664,23,2023-03-24,6,63718.4,2108.74,5.0,10543.699999999999,53174.700000000004,0.0
5665,94,2024-08-16,1,38713.45,8022.13,5.0,40110.65,-1397.2000000000044,1397.2000000000044
5666,116,2024-06-04,11,28331.0,502.24,5.0,2511.2,25819.8,0.0
5667,26,2023-07-05,2,32837.7,3412.88,5.0,17064.4,15773.299999999996,0.0
5668,25,2023-04-16,7,84885.0,2389.36,5.0,11946.800000000001,72938.2,0.0
5669,80,2023-08-25,14,1809134.0,24177.04,5.0,120885.20000000001,1688248.8,0.0
5670,26,2023-04-08,9,147771.55,3412.88,5.0,17064.4,130707.15,0.0
5671,21,2023-08-22,2,17469.0,1674.22,5.0,8371.1,9097.9,0.0
5672,50,2024-05-05,13,139258.6,2378.45,5.0,11892.25,127366.35,0.0
5673,112,2023-03-13,9,18647.55,398.23,5.0,1991.15,16656.399999999998,0.0
5674,111,2024-09-21,6,24425.45,860.37,5.0,4301.85,20123.6,0.0
5675,62,2024-07-18,3,306666.0,20000.78,5.0,100003.9,206662.1,0.0
5676,36,2024-11-21,8,180811.0,4476.41,5.0,22382.05,158428.95,0.0
5677,2,2023-06-06,15,199473.4,2829.74,5.0,14148.699999999999,185324.69999999998,0.0
5678,146,2023-05-29,5,2356.0,99.02,5.0,495.09999999999997,1860.9,0.0
5679,148,2023-11-09,15,68193.85,948.22,5.0,4741.1,63452.75000000001,0.0
5680,38,2023-05-27,1,26461.0,5097.21,5.0,25486.05,974.9500000000007,0.0
5681,1,2024-11-06,8,251731.0,5774.5,5.0,28872.5,222858.5,0.0
5682,134,2023-09-26,9,42458.0,948.15,5.0,4740.75,37717.25,0.0
5683,40,2023-04-16,10,141840.0,2757.45,5.0,13787.25,128052.75,0.0
5684,143,2024-10-05,12,50575.15,896.83,5.0,4484.150000000001,46091.0,0.0
5685,32,2023-11-02,8,95019.0,2560.62,5.0,12803.099999999999,82215.9,0.0
5686,87,2023-06-02,2,133720.0,11794.37,5.0,58971.850000000006,74748.15,0.0
5687,107,2023-07-04,7,10594.0,295.48,5.0,1477.4,9116.6,0.0
5688,49,2023-08-05,2,25201.6,2627.0,5.0,13135.0,12066.599999999999,0.0
5689,136,2024-04-05,9,17762.0,390.62,5.0,1953.1,15808.9,0.0
5690,101,2024-04-23,10,4634.0,96.64,5.0,483.2,4150.8,0.0
5691,34,2023-11-28,7,32701.85,1022.84,5.0,5114.2,27587.649999999998,0.0
5692,47,2023-03-28,13,79598.0,1496.29,5.0,7481.45,72116.55,0.0
5693,69,2024-10-28,5,215008.75,8046.11,5.0,40230.549999999996,174778.2,0.0
5694,7,2024-02-08,10,185428.6,3678.62,5.0,18393.1,167035.5,0.0
5695,91,2023-02-28,7,944202.0,26303.31,5.0,131516.55000000002,812685.45,0.0
5696,85,2023-11-16,3,109949.2,7499.89,5.0,37499.450000000004,72449.75,0.0
5697,44,2023-10-09,15,153997.85,1963.02,5.0,9815.1,144182.75,0.0
5699,138,2024-04-18,4,15895.4,836.88,5.0,4184.4,11711.0,0.0
5700,33,2023-01-22,5,33579.0,1268.8,5.0,6344.0,27235.0,0.0
5701,54,2023-04-11,15,1731870.9,23191.9,5.0,115959.5,1615911.4,0.0
5702,36,2023-12-26,11,236184.25,4476.41,5.0,22382.05,213802.2,0.0
5703,127,2023-05-17,1,1471.55,296.24,5.0,1481.2,-9.650000000000091,9.650000000000091
5704,51,2023-05-22,6,384954.0,12243.38,5.0,61216.899999999994,323737.1,0.0
5705,144,2024-01-13,3,6309.9,422.52,5.0,2112.6,4197.299999999999,0.0
5706,79,2023-01-12,7,439876.6,11724.63,5.0,58623.149999999994,381253.44999999995,0.0
5707,118,2024-06-29,11,47466.0,893.4,5.0,4467.0,42999.0,0.0
5708,79,2024-03-16,9,565555.9,13344.4,5.0,66722.0,498833.9,0.0
5709,135,2024-08-11,5,7811.85,328.1,5.0,1640.5,6171.35,0.0
5710,42,2023-09-29,7,41950.0,1263.57,5.0,6317.849999999999,35632.15,0.0
5711,20,2024-02-04,6,185001.0,5689.04,5.0,28445.2,156555.8,0.0
5712,78,2023-09-17,8,974092.0,25349.04,5.0,126745.20000000001,847346.8,0.0
5713,27,2023-09-25,2,33023.0,3051.23,5.0,15256.15,17766.85,0.0
5714,106,2024-04-30,5,21924.0,918.37,5.0,4591.85,17332.15,0.0
5715,67,2023-07-10,4,325998.2,16720.73,5.0,83603.65,242394.55000000002,0.0
5716,5,2024-08-10,7,157398.85,4752.24,5.0,23761.199999999997,133637.65000000002,0.0
5717,149,2023-07-17,11,12160.0,225.94,5.0,1129.7,11030.3,0.0
5718,47,2023-02-23,14,81434.95,1496.29,5.0,7481.45,73953.5,0.0
5719,120,2024-08-12,10,29682.75,635.45,5.0,3177.25,26505.5,0.0
5720,38,2024-09-19,11,276519.35,4851.61,5.0,24258.05,252261.3,0.0
5721,66,2023-01-17,6,71658.5,2360.29,5.0,11801.45,59857.05,0.0
5722,78,2023-03-10,13,1582900.0,23053.04,5.0,115265.20000000001,1467634.8,0.0
5723,63,2023-03-22,6,839746.0,27618.14,5.0,138090.7,701655.3,0.0
5724,28,2023-10-10,14,199620.0,2723.39,5.0,13616.949999999999,186003.05,0.0
5725,46,2023-11-28,10,47346.1,1000.64,5.0,5003.2,42342.9,0.0
5726,140,2024-05-30,14,41689.8,612.49,5.0,3062.45,38627.350000000006,0.0
5727,126,2023-08-28,9,22889.3,467.05,5.0,2335.25,20554.05,0.0
5728,10,2024-09-19,10,304313.5,6547.91,5.0,32739.55,271573.95,0.0
5729,135,2023-07-16,2,3124.55,328.1,5.0,1640.5,1484.0500000000002,0.0
5730,121,2023-07-27,6,22166.0,746.8,5.0,3734.0,18432.0,0.0
5731,17,2024-01-22,13,173378.8,2833.14,5.0,14165.699999999999,159213.09999999998,0.0
5732,33,2024-04-23,13,87305.0,1325.97,5.0,6629.85,80675.15,0.0
5733,103,2023-03-23,7,11897.8,341.7,5.0,1708.5,10189.3,0.0
5734,101,2024-11-22,7,3244.0,82.96,5.0,414.79999999999995,2829.2,0.0
5735,25,2023-05-12,13,149761.8,2389.36,5.0,11946.800000000001,137815.0,0.0
5736,100,2024-07-17,14,1391182.85,19807.28,5.0,99036.4,1292146.4500000002,0.0
5737,126,2024-11-05,2,5086.3,467.05,5.0,2335.25,2751.05,0.0
5738,148,2024-08-20,1,4786.0,885.1,5.0,4425.5,360.5,0.0
5739,108,2024-04-01,6,20073.0,688.83,5.0,3444.15,16628.85,0.0
5740,146,2024-11-27,12,5952.0,87.83,5.0,439.15,5512.85,0.0
5741,79,2023-12-23,12,754073.9,11724.63,5.0,58623.149999999994,695450.75,0.0
5742,135,2023-05-26,14,23023.0,328.1,5.0,1640.5,21382.5,0.0
5743,61,2023-11-08,6,168112.0,5396.92,5.0,26984.6,141127.4,0.0
5744,29,2024-08-24,2,73021.0,7689.63,5.0,38448.15,34572.85,0.0
5745,51,2024-07-19,15,962385.0,12243.38,5.0,61216.899999999994,901168.1,0.0
5746,131,2023-01-22,1,915.8,185.47,5.0,927.35,-11.550000000000068,11.550000000000068
5747,116,2024-04-10,1,2576.0,502.24,5.0,2511.2,64.80000000000018,0.0
5748,70,2023-09-04,15,489564.45,6655.06,5.0,33275.3,456289.15,0.0
5749,40,2024-08-25,3,40424.4,2867.26,5.0,14336.300000000001,26088.1,0.0
5750,122,2023-02-09,8,10580.0,255.46,5.0,1277.3,9302.7,0.0
5751,116,2024-06-08,7,17127.55,502.24,5.0,2511.2,14616.349999999999,0.0
5752,122,2023-07-07,9,11902.0,266.89,5.0,1334.4499999999998,10567.55,0.0
5753,113,2024-06-25,7,30765.0,815.5,5.0,4077.5,26687.5,0.0
5754,52,2024-09-13,10,137041.0,2426.66,5.0,12133.3,124907.7,0.0
5755,16,2024-03-11,9,256551.3,6212.42,5.0,31062.1,225489.19999999998,0.0
5756,96,2023-08-02,3,211863.0,14776.4,5.0,73882.0,137981.0,0.0
5757,30,2023-01-26,10,306355.05,5636.75,5.0,28183.75,278171.3,0.0
5758,105,2023-02-26,15,4643.0,59.15,5.0,295.75,4347.25,0.0
5759,26,2024-11-20,15,246285.6,3378.85,5.0,16894.25,229391.35,0.0
5760,84,2024-07-27,3,123758.4,8456.45,5.0,42282.25,81476.15,0.0
5761,86,2023-02-06,11,977316.3,17824.79,5.0,89123.95000000001,888192.3500000001,0.0
5762,15,2024-11-08,13,344562.15,5097.71,5.0,25488.55,319073.60000000003,0.0
5763,22,2023-04-09,4,157811.0,7630.67,5.0,38153.35,119657.65,0.0
5764,133,2023-10-14,13,24605.0,348.47,5.0,1742.3500000000001,22862.65,0.0
5765,124,2024-11-19,12,45239.0,665.23,5.0,3326.15,41912.85,0.0
5766,48,2024-03-05,11,162100.0,3020.3,5.0,15101.5,146998.5,0.0
5767,145,2024-04-24,10,43499.0,875.03,5.0,4375.15,39123.85,0.0
5768,111,2023-07-20,4,16283.95,821.82,5.0,4109.1,12174.85,0.0
5769,52,2023-11-25,14,191857.0,2634.69,5.0,13173.45,178683.55,0.0
5770,92,2024-10-08,13,1097347.85,16239.74,5.0,81198.7,1016149.1500000001,0.0
5771,14,2023-09-20,15,537166.0,6767.66,5.0,33838.3,503327.7,0.0
5772,73,2023-03-06,14,1904027.05,27541.35,5.0,137706.75,1766320.3,0.0
5773,97,2024-02-28,8,1028546.95,25607.88,5.0,128039.40000000001,900507.5499999999,0.0
5774,13,2024-11-18,9,69724.0,1356.5,5.0,6782.5,62941.5,0.0
5775,39,2023-01-03,8,237063.0,5270.87,5.0,26354.35,210708.65,0.0
5776,31,2023-07-09,14,110165.8,2418.07,5.0,12090.35,98075.45,0.0
5777,77,2023-07-12,3,127408.3,8959.75,5.0,44798.75,82609.55,0.0
5778,107,2023-04-18,8,11501.65,295.48,5.0,1477.4,10024.25,0.0
5779,118,2023-01-23,2,8198.5,797.41,5.0,3987.0499999999997,4211.450000000001,0.0
5780,148,2023-05-19,6,28713.0,919.03,5.0,4595.15,24117.85,0.0
5781,54,2024-11-27,12,1458418.0,23191.9,5.0,115959.5,1342458.5,0.0
5782,109,2023-02-26,13,7690.25,169.23,5.0,846.15,6844.1,0.0
5783,97,2024-08-06,1,135335.0,25607.88,5.0,128039.40000000001,7295.599999999991,0.0
5784,128,2023-03-20,1,4418.45,853.09,5.0,4265.45,153.0,0.0
5785,65,2024-05-12,11,267078.25,5225.24,5.0,26126.199999999997,240952.05,0.0
5786,25,2024-11-19,9,109138.0,2139.99,5.0,10699.949999999999,98438.05,0.0
5787,102,2023-06-09,15,12480.0,199.93,5.0,999.6500000000001,11480.35,0.0
5788,115,2024-02-07,12,9468.65,167.9,5.0,839.5,8629.15,0.0
5789,123,2023-05-05,9,24994.0,535.37,5.0,2676.85,22317.15,0.0
5790,21,2024-01-07,7,58084.9,1674.22,5.0,8371.1,49713.8,0.0
5791,14,2023-04-01,14,476287.25,6767.66,5.0,33838.3,442448.95,0.0
5792,121,2024-06-17,9,33248.0,747.93,5.0,3739.6499999999996,29508.35,0.0
5793,76,2023-04-21,5,740991.0,27945.06,5.0,139725.30000000002,601265.7,0.0
5794,38,2024-10-03,6,150828.65,4851.61,5.0,24258.05,126570.59999999999,0.0
5795,51,2023-03-10,2,128318.0,12243.38,5.0,61216.899999999994,67101.1,0.0
5796,4,2023-09-25,4,12851.6,654.31,5.0,3271.5499999999997,9580.050000000001,0.0
5797,129,2023-01-21,14,45727.0,598.62,5.0,2993.1,42733.9,0.0
5798,82,2023-04-18,3,147156.9,9770.29,5.0,48851.450000000004,98305.44999999998,0.0
5799,11,2024-03-12,6,217391.0,7246.24,5.0,36231.2,181159.8,0.0
5800,90,2024-12-14,11,870071.0,14571.29,5.0,72856.45000000001,797214.55,0.0
5801,144,2023-10-06,6,13285.0,422.52,5.0,2112.6,11172.4,0.0
5802,142,2023-04-06,5,3925.4,160.09,5.0,800.45,3124.95,0.0
5803,127,2024-02-12,3,4648.0,296.24,5.0,1481.2,3166.8,0.0
5804,64,2023-03-31,4,423720.9,21352.22,5.0,106761.1,316959.80000000005,0.0
5805,149,2023-06-20,13,14370.65,225.94,5.0,1129.7,13240.949999999999,0.0
5806,58,2024-05-23,8,870597.0,20157.55,5.0,100787.75,769809.25,0.0
5807,53,2023-08-19,10,536750.0,11332.93,5.0,56664.65,480085.35,0.0
5808,57,2023-08-15,3,338553.4,22497.79,5.0,112488.95000000001,226064.45,0.0
5809,112,2024-12-10,4,8287.8,406.44,5.0,2032.2,6255.599999999999,0.0
5810,67,2023-10-13,10,814995.5,16720.73,5.0,83603.65,731391.85,0.0
5811,56,2024-06-22,5,214944.0,8087.59,5.0,40437.95,174506.05,0.0
5812,49,2023-11-29,7,88207.5,2627.0,5.0,13135.0,75072.5,0.0
5813,122,2024-12-23,1,1255.9,222.63,5.0,1113.15,142.75,0.0
5814,94,2023-03-10,5,193566.3,7181.14,5.0,35905.700000000004,157660.59999999998,0.0
5815,53,2024-03-18,15,764868.75,11332.93,5.0,56664.65,708204.1,0.0
5816,5,2023-10-05,8,189352.0,4752.24,5.0,23761.199999999997,165590.8,0.0
5817,58,2024-02-12,4,435298.0,20157.55,5.0,100787.75,334510.25,0.0
5818,50,2023-09-11,5,56380.0,2378.45,5.0,11892.25,44487.75,0.0
5819,6,2024-09-11,3,35461.0,2172.43,5.0,10862.15,24598.85,0.0
5820,103,2023-07-25,2,3399.1,341.7,5.0,1708.5,1690.6,0.0
5821,107,2024-10-05,12,18161.0,311.59,5.0,1557.9499999999998,16603.05,0.0
5822,59,2024-10-11,9,745270.25,15467.88,5.0,77339.4,667930.85,0.0
5823,106,2024-11-28,2,8770.0,918.37,5.0,4591.85,4178.15,0.0
5824,27,2023-04-22,9,141172.85,3051.23,5.0,15256.15,125916.70000000001,0.0
5825,84,2024-04-10,5,206263.05,8951.16,5.0,44755.8,161507.25,0.0
5826,4,2023-11-18,8,27055.0,654.31,5.0,3271.5499999999997,23783.45,0.0
5827,86,2024-03-29,7,621928.9,17824.79,5.0,89123.95000000001,532804.95,0.0
5828,146,2024-05-01,12,5654.4,99.02,5.0,495.09999999999997,5159.299999999999,0.0
5829,36,2024-03-28,9,203413.0,4476.41,5.0,22382.05,181030.95,0.0
5830,131,2023-04-25,10,9636.0,185.47,5.0,927.35,8708.65,0.0
5831,51,2023-08-09,8,513272.0,12243.38,5.0,61216.899999999994,452055.1,0.0
5832,2,2024-04-28,15,199473.4,2829.74,5.0,14148.699999999999,185324.69999999998,0.0
5833,45,2024-08-18,13,122310.6,1881.33,5.0,9406.65,112903.95000000001,0.0
5834,72,2023-02-23,10,996646.0,30675.48,5.0,153377.4,843268.6,0.0
5835,23,2024-03-07,3,33536.0,2108.74,5.0,10543.699999999999,22992.300000000003,0.0
5836,99,2024-09-09,13,1324743.65,18977.86,5.0,94889.3,1229854.3499999999,0.0
5837,7,2023-10-30,12,222513.75,3678.62,5.0,18393.1,204120.65,0.0
5838,49,2023-10-12,8,106114.0,2627.0,5.0,13135.0,92979.0,0.0
5839,135,2023-03-16,11,17185.5,320.27,5.0,1601.35,15584.15,0.0
5840,53,2024-11-07,7,356938.75,9496.3,5.0,47481.5,309457.25,0.0
5841,104,2023-04-09,10,35273.5,742.54,5.0,3712.7,31560.8,0.0
5842,125,2024-05-26,4,12927.6,646.27,5.0,3231.35,9696.25,0.0
5843,138,2023-10-06,10,39738.5,836.88,5.0,4184.4,35554.1,0.0
5844,33,2024-12-27,15,95700.15,1325.97,5.0,6629.85,89070.29999999999,0.0
5845,101,2024-03-27,15,6951.0,96.64,5.0,483.2,6467.8,0.0
5846,93,2023-11-07,7,703339.0,19409.47,5.0,97047.35,606291.65,0.0
5847,94,2024-06-08,2,81502.0,8022.13,5.0,40110.65,41391.35,0.0
5848,11,2023-02-16,5,172102.0,6733.8,5.0,33669.0,138433.0,0.0
5849,3,2024-12-11,4,34292.15,1753.77,5.0,8768.85,25523.300000000003,0.0
5850,26,2023-04-08,1,17283.0,3412.88,5.0,17064.4,218.59999999999854,0.0
5851,28,2024-07-20,15,203184.1,2776.74,5.0,13883.699999999999,189300.4,0.0
5852,1,2023-01-16,2,62932.75,6538.2,5.0,32691.0,30241.75,0.0
5853,135,2023-11-20,13,21379.0,328.1,5.0,1640.5,19738.5,0.0
5854,73,2024-11-16,11,1496021.05,25649.93,5.0,128249.65,1367771.4000000001,0.0
5855,50,2024-08-02,5,53561.0,2378.45,5.0,11892.25,41668.75,0.0
5856,46,2024-01-19,13,64789.0,1000.64,5.0,5003.2,59785.8,0.0
5857,139,2023-09-21,13,18523.0,246.89,5.0,1234.4499999999998,17288.55,0.0
5858,17,2024-04-22,2,26674.1,2833.14,5.0,14165.699999999999,12508.4,0.0
5859,85,2024-07-23,13,501523.0,7885.27,5.0,39426.350000000006,462096.65,0.0
5860,44,2023-03-04,3,32421.0,1963.02,5.0,9815.1,22605.9,0.0
5861,131,2023-02-21,14,12815.5,185.47,5.0,927.35,11888.15,0.0
5862,132,2023-05-14,14,21882.0,276.61,5.0,1383.0500000000002,20498.95,0.0
5863,4,2023-12-11,14,44978.7,692.14,5.0,3460.7,41518.0,0.0
5864,129,2023-09-19,15,48993.0,598.62,5.0,2993.1,45999.9,0.0
5865,37,2024-03-27,13,74936.0,1211.89,5.0,6059.450000000001,68876.55,0.0
5866,31,2024-09-22,8,62951.75,1482.91,5.0,7414.55,55537.2,0.0
5867,76,2024-11-04,1,148198.0,26819.81,5.0,134099.05000000002,14098.949999999983,0.0
5869,142,2024-05-19,6,4710.1,169.88,5.0,849.4,3860.7000000000003,0.0
5870,127,2024-07-27,5,7359.65,296.24,5.0,1481.2,5878.45,0.0
5871,86,2024-08-28,2,177693.7,17824.79,5.0,89123.95000000001,88569.75,0.0
5872,7,2023-10-21,5,92714.3,3678.62,5.0,18393.1,74321.20000000001,0.0
5873,71,2024-01-03,9,1112988.65,27484.92,5.0,137424.59999999998,975564.0499999999,0.0
5874,49,2023-12-17,5,63004.95,2627.0,5.0,13135.0,49869.95,0.0
5875,114,2024-01-08,3,2278.1,152.46,5.0,762.3000000000001,1515.7999999999997,0.0
5876,40,2024-01-15,2,28368.0,2970.73,5.0,14853.65,13514.35,0.0
5877,96,2024-07-02,9,603808.6,14776.4,5.0,73882.0,529926.6,0.0
5878,129,2023-12-14,8,26130.0,598.62,5.0,2993.1,23136.9,0.0
5879,117,2023-09-25,13,53339.0,823.4,5.0,4117.0,49222.0,0.0
5880,28,2024-06-15,6,81273.45,2776.74,5.0,13883.699999999999,67389.75,0.0
5881,32,2023-12-07,11,137527.0,2560.62,5.0,12803.099999999999,124723.9,0.0
5882,137,2024-03-06,15,50782.0,619.79,5.0,3098.95,47683.05,0.0
5883,103,2024-06-25,10,16997.4,341.7,5.0,1708.5,15288.900000000001,0.0
5884,100,2024-11-30,4,397480.95,19807.28,5.0,99036.4,298444.55000000005,0.0
5885,123,2023-10-12,3,7914.45,535.37,5.0,2676.85,5237.6,0.0
5886,19,2024-08-26,1,15610.4,3358.13,5.0,16790.65,-1180.2500000000018,1180.2500000000018
5887,68,2024-08-24,7,444866.0,13317.89,5.0,66589.45,378276.55,0.0
5888,44,2024-12-28,10,108068.0,2159.34,5.0,10796.7,97271.3,0.0
5889,142,2023-03-10,11,9091.0,160.09,5.0,800.45,8290.55,0.0
5890,42,2024-12-05,6,34159.15,1263.57,5.0,6317.849999999999,27841.300000000003,0.0
5891,147,2024-10-13,13,37421.45,592.19,5.0,2960.9500000000003,34460.5,0.0
5892,25,2024-01-16,9,103681.1,2478.48,5.0,12392.4,91288.70000000001,0.0
5893,113,2024-10-27,7,30765.0,777.57,5.0,3887.8500000000004,26877.15,0.0
5894,91,2024-08-29,14,1793983.8,27671.77,5.0,138358.85,1655624.95,0.0
5895,132,2023-08-02,5,7815.0,276.61,5.0,1383.0500000000002,6431.95,0.0
5896,131,2023-03-01,8,7709.0,185.47,5.0,927.35,6781.65,0.0
5897,34,2024-09-06,11,54093.0,951.66,5.0,4758.3,49334.7,0.0
5898,21,2023-04-06,3,26204.0,1674.22,5.0,8371.1,17832.9,0.0
5899,69,2023-09-25,7,316855.0,9219.51,5.0,46097.55,270757.45,0.0
5900,31,2024-01-01,8,66265.0,1686.13,5.0,8430.650000000001,57834.35,0.0
5902,116,2023-05-19,2,4893.45,502.24,5.0,2511.2,2382.25,0.0
5903,67,2023-12-13,12,1029469.0,16720.73,5.0,83603.65,945865.35,0.0
5904,141,2024-08-07,2,9564.0,972.86,5.0,4864.3,4699.7,0.0
5905,85,2024-01-11,8,293198.5,7885.27,5.0,39426.350000000006,253772.15,0.0
5906,85,2023-06-28,9,329847.6,7499.89,5.0,37499.450000000004,292348.14999999997,0.0
5907,29,2023-05-10,10,346847.85,7689.63,5.0,38448.15,308399.69999999995,0.0
5908,140,2023-11-22,13,38712.5,586.81,5.0,2934.0499999999997,35778.45,0.0
5909,103,2023-02-02,10,17892.0,341.7,5.0,1708.5,16183.5,0.0
5910,22,2024-02-26,5,187400.8,7630.67,5.0,38153.35,149247.44999999998,0.0
5911,138,2024-01-16,12,47687.15,836.88,5.0,4184.4,43502.75,0.0
5912,136,2023-03-14,15,28121.9,533.84,5.0,2669.2000000000003,25452.7,0.0
5913,31,2024-04-16,6,47214.05,1686.13,5.0,8430.650000000001,38783.4,0.0
5914,98,2024-03-21,8,603144.55,15850.04,5.0,79250.20000000001,523894.35000000003,0.0
5915,130,2023-05-12,1,4144.0,749.89,5.0,3749.45,394.5500000000002,0.0
5916,56,2023-11-07,8,343910.0,8087.59,5.0,40437.95,303472.05,0.0
5917,108,2024-08-19,3,9535.15,688.83,5.0,3444.15,6091.0,0.0
5918,96,2023-05-18,3,211863.0,13063.42,5.0,65317.1,146545.9,0.0
5919,50,2023-10-31,11,117834.2,2378.45,5.0,11892.25,105941.95,0.0
5920,45,2024-08-25,5,47043.05,1881.33,5.0,9406.65,37636.4,0.0
5921,71,2024-04-20,10,1236653.95,27484.92,5.0,137424.59999999998,1099229.35,0.0
5922,118,2024-04-25,2,8198.5,893.4,5.0,4467.0,3731.5,0.0
5923,72,2024-08-07,6,568088.6,30675.48,5.0,153377.4,414711.19999999995,0.0
5924,45,2023-12-24,2,19807.0,1881.33,5.0,9406.65,10400.35,0.0
5925,50,2024-10-05,9,101484.0,2378.45,5.0,11892.25,89591.75,0.0
5926,45,2024-06-13,11,108941.0,1881.33,5.0,9406.65,99534.35,0.0
5927,24,2024-01-19,6,139393.0,4129.65,5.0,20648.25,118744.75,0.0
5928,94,2023-09-09,2,81502.0,8022.13,5.0,40110.65,41391.35,0.0
5929,13,2024-07-20,6,44158.85,1356.5,5.0,6782.5,37376.35,0.0
5930,19,2023-06-30,5,78053.9,3163.35,5.0,15816.75,62237.149999999994,0.0
5931,144,2023-11-16,11,24356.0,422.52,5.0,2112.6,22243.4,0.0
5932,82,2024-05-16,11,567974.0,9770.29,5.0,48851.450000000004,519122.55,0.0
5933,67,2024-11-11,12,1029469.0,16720.73,5.0,83603.65,945865.35,0.0
5934,11,2023-02-26,11,378623.45,6733.8,5.0,33669.0,344954.45,0.0
5935,59,2023-01-17,11,910886.6,16694.98,5.0,83474.9,827411.7,0.0
5936,93,2024-02-08,14,1336344.1,19409.47,5.0,97047.35,1239296.75,0.0
5937,148,2023-03-11,1,4786.0,919.03,5.0,4595.15,190.85000000000036,0.0
5938,81,2023-01-04,11,1276451.35,23345.09,5.0,116725.45,1159725.9000000001,0.0
5939,92,2023-03-02,10,888541.0,16745.97,5.0,83729.85,804811.15,0.0
5940,47,2023-09-04,2,12246.0,1496.29,5.0,7481.45,4764.55,0.0
5941,48,2024-03-04,6,83997.1,3020.3,5.0,15101.5,68895.6,0.0
5942,121,2023-04-06,11,40637.0,718.35,5.0,3591.75,37045.25,0.0
5943,17,2024-05-25,5,70194.0,2833.14,5.0,14165.699999999999,56028.3,0.0
5944,22,2023-04-20,9,355076.0,7630.67,5.0,38153.35,316922.65,0.0
5945,135,2024-04-16,10,16445.0,328.1,5.0,1640.5,14804.5,0.0
5946,56,2023-05-16,10,408393.6,8087.59,5.0,40437.95,367955.64999999997,0.0
5947,56,2023-02-03,12,515865.0,8087.59,5.0,40437.95,475427.05,0.0
5948,90,2024-08-14,1,75142.15,14571.29,5.0,72856.45000000001,2285.6999999999825,0.0
5949,85,2023-10-25,5,183249.3,7499.89,5.0,37499.450000000004,145749.84999999998,0.0
5950,20,2023-08-11,12,370001.0,5689.04,5.0,28445.2,341555.8,0.0
5951,50,2024-08-15,14,149970.8,2378.45,5.0,11892.25,138078.55,0.0
5952,72,2024-08-06,9,896982.0,30675.48,5.0,153377.4,743604.6,0.0
5953,72,2023-01-18,7,662769.4,30675.48,5.0,153377.4,509392.0,0.0
5954,148,2023-05-17,1,4546.7,919.03,5.0,4595.15,-48.44999999999982,48.44999999999982
5955,82,2024-07-11,14,686733.15,9770.29,5.0,48851.450000000004,637881.7000000001,0.0
5956,111,2023-11-15,15,64278.0,821.82,5.0,4109.1,60168.9,0.0
5957,129,2024-06-22,4,13065.0,661.98,5.0,3309.9,9755.1,0.0
5958,27,2023-06-20,5,78429.15,3051.23,5.0,15256.15,63172.99999999999,0.0
5959,38,2023-10-09,12,317534.0,5439.42,5.0,27197.1,290336.9,0.0
5960,75,2023-06-13,7,229379.0,6193.58,5.0,30967.9,198411.1,0.0
5961,81,2023-10-17,8,977188.0,23345.09,5.0,116725.45,860462.55,0.0
5962,27,2023-11-21,15,247672.0,3051.23,5.0,15256.15,232415.85,0.0
5963,7,2024-09-19,7,136631.0,3678.62,5.0,18393.1,118237.9,0.0
5964,10,2023-08-10,5,160165.0,6594.15,5.0,32970.75,127194.25,0.0
5965,79,2024-11-06,4,264587.0,11873.21,5.0,59366.049999999996,205220.95,0.0
5966,74,2023-05-18,13,1125261.0,17160.36,5.0,85801.8,1039459.2,0.0
5967,94,2023-08-30,2,81502.0,8022.13,5.0,40110.65,41391.35,0.0
5968,87,2024-12-14,12,762203.05,13597.7,5.0,67988.5,694214.55,0.0
5969,70,2024-01-09,9,309199.0,6655.06,5.0,33275.3,275923.7,0.0
5970,90,2023-06-30,13,976851.75,14083.78,5.0,70418.90000000001,906432.85,0.0
5971,85,2024-04-23,1,36650.05,7885.27,5.0,39426.350000000006,-2776.300000000003,2776.300000000003
5972,53,2023-10-12,9,483075.0,11332.93,5.0,56664.65,426410.35,0.0
5973,129,2024-06-03,11,34131.6,661.98,5.0,3309.9,30821.699999999997,0.0
5974,69,2024-02-09,11,473019.25,9219.51,5.0,46097.55,426921.7,0.0
5975,112,2023-04-29,5,10359.75,398.23,5.0,1991.15,8368.6,0.0
5976,62,2024-04-28,5,485554.5,20000.78,5.0,100003.9,385550.6,0.0
5977,108,2024-06-05,15,47673.85,688.83,5.0,3444.15,44229.7,0.0
5978,143,2023-07-09,3,13309.0,896.83,5.0,4484.150000000001,8824.849999999999,0.0
5979,10,2024-05-05,8,256264.0,6547.91,5.0,32739.55,223524.45,0.0
5980,132,2023-06-28,3,4454.55,276.61,5.0,1383.0500000000002,3071.5,0.0
5981,6,2023-11-26,2,23640.0,2104.66,5.0,10523.3,13116.7,0.0
5982,85,2024-09-02,12,439796.8,7885.27,5.0,39426.350000000006,400370.44999999995,0.0
